word1	word2	label	label_idx
cyberromance	cyberlove	Synonym	1
swashbuckler	daredevil	Synonym	1
huxley	andrew fielding huxley	Synonym	1
arboriform	arborescent	Synonym	1
structural	geomorphologic	Synonym	1
bourbon	bourbon whiskey	Synonym	1
jewellery	tom	Synonym	1
waddle	toddle	Synonym	1
erst	at one time	Synonym	1
termagant	shrew	Synonym	1
coronene	circumbenzene	Synonym	1
publicise	advertise	Synonym	1
rogers	virginia katherine mcmath	Synonym	1
top up	refill	Synonym	1
roleplayer	mun	Synonym	1
red blindness	protanopia	Synonym	1
thin layer chromatography	tlc	Synonym	1
orogenesis	orogeny	Synonym	1
little sparrow	edith giovanna gassion	Synonym	1
arteria ulnaris	ulnar artery	Synonym	1
cane	en ce	Synonym	1
accident	hap	Synonym	1
iridescence	opalescence	Synonym	1
rubbernecker	rubberneck	Synonym	1
snobby	snobbish	Synonym	1
get around	swing	Synonym	1
unseeing	sightless	Synonym	1
unassailable	unattackable	Synonym	1
butethamine	monocane	Synonym	1
severe	hard	Synonym	1
costumer	costumier	Synonym	1
intoxication	drunkenness	Synonym	1
censure	excommunication	Synonym	1
callipygous	bootylicious	Synonym	1
hilly	cragged	Synonym	1
monologize	soliloquize	Synonym	1
venomously	poisonously	Synonym	1
place	deposit	Synonym	1
nonpayment	evasion	Synonym	1
sinker	doughnut	Synonym	1
non involvement	non engagement	Synonym	1
deciduous camellia	korean stewartia	Synonym	1
adenomyosarcoma	wilms syndrome	Synonym	1
go by	go past	Synonym	1
f word	f bomb	Synonym	1
stint	scrimp	Synonym	1
pester	irritate	Synonym	1
stroke	throw	Synonym	1
phlogopite	bronze mica	Synonym	1
obtain	prevail	Synonym	1
ross	nellie tayloe ross	Synonym	1
quest	pursuit	Synonym	1
acanthocereus pentagonus	pitahaya cactus	Synonym	1
brevier	small text	Synonym	1
flimsy	tenuous	Synonym	1
biotic	biologic	Synonym	1
eye	eyelet	Synonym	1
suave	agreeable	Synonym	1
antiproteinase	antiprotease	Synonym	1
motivation	inducement	Synonym	1
execrable	low	Synonym	1
counterfeit	put on	Synonym	1
obambulation	stroll	Synonym	1
superparticular number	superparticular ratio	Synonym	1
anoestrous	anestrous	Synonym	1
czerny	karl czerny	Synonym	1
devastation	havoc	Synonym	1
pinus palustris	longleaf pine	Synonym	1
sockeye salmon	sockeye	Synonym	1
globocop	world policeman	Synonym	1
williams	roger williams	Synonym	1
argumentum ad populum	argumentum ad numerum	Synonym	1
iris dilator muscle	pupil dilator muscle	Synonym	1
proactive	anticipatory	Synonym	1
lunar cataclysm	late heavy bombardment	Synonym	1
per vaginam	vaginally	Synonym	1
plethoric	overabundant	Synonym	1
genus acanthurus	acanthurus	Synonym	1
compound	settle	Synonym	1
coast	slide	Synonym	1
ascii	ascians	Synonym	1
collarbone	clavicle	Synonym	1
icing sugar	powdered sugar	Synonym	1
foetoscope	fetoscope	Synonym	1
thread	screw thread	Synonym	1
genus brama	brama	Synonym	1
galvanizing	galvanising	Synonym	1
fallot's tetralogy	tetralogy of fallot	Synonym	1
advertence	advertency	Synonym	1
coprinus comatus	shaggymane	Synonym	1
stingily	chintzily	Synonym	1
compact disc recordable	cd r	Synonym	1
punch	box	Synonym	1
engine	motor	Synonym	1
unbiseptium	eka americium	Synonym	1
spiranthes cernua	screw augur	Synonym	1
genus liposcelis	liposcelis	Synonym	1
aunty	aunt	Synonym	1
whirl	crack	Synonym	1
flashboarding	flashboard	Synonym	1
oinker	pig	Synonym	1
unremarkableness	mundanity	Synonym	1
airscrew	airplane propeller	Synonym	1
cross	true cross	Synonym	1
howrah	haora	Synonym	1
genus liatris	liatris	Synonym	1
commlink	communicator	Synonym	1
assume	take for granted	Synonym	1
preparatory	preparative	Synonym	1
labor party	labour party	Synonym	1
kisser	countenance	Synonym	1
unprocurable	unobtainable	Synonym	1
genus carnegiea	carnegiea	Synonym	1
kandinski	wassily kandinski	Synonym	1
low down	miserable	Synonym	1
beam	shine	Synonym	1
apart from	in addition to	Synonym	1
hack	frob	Synonym	1
sphaeralcea remota	wild hollyhock	Synonym	1
stuff	fill one's face	Synonym	1
retirement program	pension plan	Synonym	1
cut through	traverse	Synonym	1
overemphasise	overemphasize	Synonym	1
fine leaved	fine leafed	Synonym	1
fix up	arrange	Synonym	1
dappled grey	dapple gray	Synonym	1
blase	bored	Synonym	1
leathery	leatherlike	Synonym	1
at long last	ultimately	Synonym	1
master's	master's degree	Synonym	1
womanizer	ladies man	Synonym	1
mental capacity	brain	Synonym	1
lighting	ignition	Synonym	1
teres muscle	teres	Synonym	1
colourize	color	Synonym	1
verify	validate	Synonym	1
sparkle	shine	Synonym	1
castanopsis chrysophylla	giant chinkapin	Synonym	1
order chelonethida	chelonethida	Synonym	1
earmark	hallmark	Synonym	1
certifiably	insanely	Synonym	1
noticeable	appreciable	Synonym	1
encirclement	blockade	Synonym	1
bright	sprightly	Synonym	1
white tailed eagle	erne	Synonym	1
menk	yeti	Synonym	1
cakehole	piehole	Synonym	1
circumscribe	limit	Synonym	1
alleviate	address	Synonym	1
fall by wayside	drop out	Synonym	1
action	military action	Synonym	1
dogwood family	cornaceae	Synonym	1
lift	aid	Synonym	1
rambo	loose cannon	Synonym	1
cytherean	venusian	Synonym	1
bellowing	bellow	Synonym	1
oncome	outgush	Synonym	1
deliverer	jesus of nazareth	Synonym	1
incomprehensibleness	incomprehensibility	Synonym	1
polygamous	heteroicous	Synonym	1
abashed	put out of	Synonym	1
maybe	perhaps	Synonym	1
bravery	pluck	Synonym	1
writhen	contorted	Synonym	1
eightfold	eight fold	Synonym	1
genus delichon	delichon	Synonym	1
karakul	broadtail	Synonym	1
tripwire	trip cord	Synonym	1
ferrocolumbite	columbate	Synonym	1
cerebropathy	brain fag	Synonym	1
bibulosity	bibulousness	Synonym	1
stick insect	stick bug	Synonym	1
fresh foods	fresh food	Synonym	1
above fold	above scroll	Synonym	1
triennial	trieterical	Synonym	1
sandpainting	drypainting	Synonym	1
flathead mullet	grey mullet	Synonym	1
third cosmic velocity	third cosmic speed	Synonym	1
desolate	lonesome	Synonym	1
hold one's horses	hold one's water	Synonym	1
second advent	second coming	Synonym	1
wtf	what fuck	Synonym	1
overladen	packed	Synonym	1
moderateness	reasonableness	Synonym	1
niggerspeak	niggerbabble	Synonym	1
engagement	betrothal	Synonym	1
defrock	disfrock	Synonym	1
vulgarisation	vulgarization	Synonym	1
hog cranberry	common bearberry	Synonym	1
tapirus indicus	malayan tapir	Synonym	1
knack	bent	Synonym	1
amorphous	shapeless	Synonym	1
busy little beaver	busy little bee	Synonym	1
unseasonable	ill timed	Synonym	1
on wallaby track	on wallaby	Synonym	1
take bead on	draw bead on	Synonym	1
infirmary	hospital	Synonym	1
charlady	char	Synonym	1
family felidae	felidae	Synonym	1
thermal resistor	thermistor	Synonym	1
creeptacular	spooktacular	Synonym	1
gainstriving	gainstrife	Synonym	1
nerf	debuff	Synonym	1
expectant	heedful	Synonym	1
motor neuron	motoneuron	Synonym	1
pelt down	pour down	Synonym	1
pain in bum	pain in rear	Synonym	1
smell	spirit	Synonym	1
addled	woolly headed	Synonym	1
samara	helicopter	Synonym	1
black haw viburnum	black haw	Synonym	1
coast redwood	california redwood	Synonym	1
prosty	whore	Synonym	1
sanctify	cleanse	Synonym	1
elodea densa	dense leaved elodea	Synonym	1
khmelnytskyi	proskuriv oblast	Synonym	1
fraudulence	fraudulency	Synonym	1
grama grass	grama	Synonym	1
jumpgate	stargate	Synonym	1
interject	insert	Synonym	1
acclamation	acclaim	Synonym	1
brittlegill	russula	Synonym	1
steelworker	steelwright	Synonym	1
orchidectomy	gelding	Synonym	1
disturbance	fracas	Synonym	1
ouse river	ouse	Synonym	1
apprehendable	apprehensible	Synonym	1
white tipped shark	whitetip shark	Synonym	1
tack	stable gear	Synonym	1
pump	catechize	Synonym	1
development	growth	Synonym	1
wood	forest	Synonym	1
whizz	hiss	Synonym	1
genus tilapia	tilapia	Synonym	1
picea sitchensis	sitka spruce	Synonym	1
broad minded	permissive	Synonym	1
about	nearly	Synonym	1
crichton	admirable crichton	Synonym	1
indigenous	connatural	Synonym	1
headteacher	headmaster	Synonym	1
grounding	foundation	Synonym	1
evidential	evidentiary	Synonym	1
fresh	unused	Synonym	1
voltarean	voltarian	Synonym	1
hypermenorrhea	menorrhagia	Synonym	1
ladoga	lake ladoga	Synonym	1
counterposition	contraposition	Synonym	1
attend	behear	Synonym	1
death	ad nauseam	Synonym	1
viscose	viscose rayon	Synonym	1
omphalode	omphalodium	Synonym	1
expatriation	exile	Synonym	1
genus rorippa	rorippa	Synonym	1
holometabolic	holometabolous	Synonym	1
face	forepart	Synonym	1
tawdry	gimcrack	Synonym	1
distressing	unbearable	Synonym	1
try	judge	Synonym	1
haste	hurry	Synonym	1
sisal hemp	sisal	Synonym	1
black alder	european black alder	Synonym	1
thumb	first digit	Synonym	1
sheet	bed sheet	Synonym	1
guilt trip	guilt	Synonym	1
television show	tv show	Synonym	1
brash oak	post oak	Synonym	1
slaughter	thrashing	Synonym	1
social envy	class envy	Synonym	1
photographic memory	total recall	Synonym	1
suave	gracious	Synonym	1
testitis	orchitis	Synonym	1
hell on earth	hell	Synonym	1
cohosh	blue cohosh	Synonym	1
compulsively	obsessionally	Synonym	1
melilot	sweet clover	Synonym	1
misnomial	misnominal	Synonym	1
yokel	nincompoop	Synonym	1
dat	digital audiotape	Synonym	1
fiend	stoner	Synonym	1
news ticker	news crawl	Synonym	1
phoner	telephoner	Synonym	1
slam dance	slam dancing	Synonym	1
home teaching	block teaching	Synonym	1
primordial	aboriginal	Synonym	1
decimal place	decimal	Synonym	1
cool	cold	Synonym	1
military campaign	campaign	Synonym	1
monoclonal	monoclonal antibody	Synonym	1
throw away	dispose	Synonym	1
accounting	account	Synonym	1
ion milling	ion machining	Synonym	1
fae	fuel air explosive	Synonym	1
trinomen	ternary name	Synonym	1
striped squirrel	eastern chipmunk	Synonym	1
stay	cancel	Synonym	1
stone life face	lithops	Synonym	1
discoverable	findable	Synonym	1
obnoxiously	objectionably	Synonym	1
genus hybanthus	hybanthus	Synonym	1
rock elm	american elm	Synonym	1
jawbreaker	mouthful	Synonym	1
shut down	close down	Synonym	1
memorandum	memo	Synonym	1
shoeshine boy	bootblack	Synonym	1
plaguy	annoying	Synonym	1
impolitely	discourteously	Synonym	1
antiparallelogram	contraparallelogram	Synonym	1
quasi	sort of	Synonym	1
aside	apart	Synonym	1
say	suppose	Synonym	1
b.eng	basc	Synonym	1
unadvisable	inadvisable	Synonym	1
weatherby eyebrow	weatherby brow	Synonym	1
vena comitans	accompanying vein	Synonym	1
scream blue murder	scream bloody murder	Synonym	1
counsel	advise	Synonym	1
plenary	plenary session	Synonym	1
pepper root	crinkleroot	Synonym	1
candidiasis	saccharomycosis	Synonym	1
blazon out	cry	Synonym	1
habenaria nivea	snowy orchid	Synonym	1
shake up	reorganize	Synonym	1
leakey	richard erskine leakey	Synonym	1
lay out	spread out	Synonym	1
kutenai	ktunaxa	Synonym	1
haptic	tactile	Synonym	1
celluloid	film	Synonym	1
morgan	lewis henry morgan	Synonym	1
pulseless disease	takayasu's arteritis	Synonym	1
cereal	foodgrain	Synonym	1
box lacrosse	box	Synonym	1
uraniscoplasty	uranoplasty	Synonym	1
cottage food operation	cfo	Synonym	1
bo's'n	boatswain	Synonym	1
zenonist	stoic	Synonym	1
creashak	common bearberry	Synonym	1
working	employed	Synonym	1
card catalog	card catalogue	Synonym	1
advance payment	advance	Synonym	1
toothsomeness	delectability	Synonym	1
foon	spork	Synonym	1
mountain fever	rocky mountain fever	Synonym	1
unopinionated	open minded	Synonym	1
peag	wampum	Synonym	1
quarter bottle	snipe	Synonym	1
cloistered	conventual	Synonym	1
finished	ready	Synonym	1
calamity	catastrophe	Synonym	1
dead week	reading week	Synonym	1
nonsequestered	unsequestered	Synonym	1
kaw	kausa	Synonym	1
grannie	grandma	Synonym	1
bastion	bulwark	Synonym	1
destinate	destine	Synonym	1
dag	daglock	Synonym	1
platanus acerifolia	london plane	Synonym	1
indian arrowroot	pia	Synonym	1
family pempheridae	pempheridae	Synonym	1
last straw	final straw	Synonym	1
streep	meryl streep	Synonym	1
probation officer	parole officer	Synonym	1
toffee	brittle	Synonym	1
big	adult	Synonym	1
attention	watchfulness	Synonym	1
this night	this evening	Synonym	1
wont to	used to	Synonym	1
expeditiously	promptly	Synonym	1
backwards	crude	Synonym	1
inscriptible	inscribable	Synonym	1
viruslike	viral	Synonym	1
udaler	udalman	Synonym	1
window dressing	shop window	Synonym	1
st bruno	saint bruno	Synonym	1
dictionarian	lexicographer	Synonym	1
dioxidane	oxidanyl	Synonym	1
fume	reek	Synonym	1
roleplaying game	rpg	Synonym	1
communist china	china	Synonym	1
workflow	work flow	Synonym	1
bender	i don't think	Synonym	1
seasoner	flavorer	Synonym	1
encipher	encrypt	Synonym	1
comforter	quilt	Synonym	1
lineman splice	lineman's splice	Synonym	1
ask forgiveness	apologize	Synonym	1
hypochaeris radicata	cat's ear	Synonym	1
herb simon	herbert alexander simon	Synonym	1
tubulars	sprints	Synonym	1
therapeutic use exemption	tue	Synonym	1
heterophile antibody	heterophil antibody	Synonym	1
blephilia hirsuta	hairy wood mint	Synonym	1
sheatfish	european catfish	Synonym	1
anti jew	anti semite	Synonym	1
destruction	end	Synonym	1
body structure	structure	Synonym	1
for god's sake	for goddess's sake	Synonym	1
yearly	perennially	Synonym	1
humperdinck	engelbert humperdinck	Synonym	1
move reflexively	move involuntarily	Synonym	1
raguled	raguly	Synonym	1
bump	find	Synonym	1
double	double over	Synonym	1
genus oryzopsis	oryzopsis	Synonym	1
family polyodontidae	polyodontidae	Synonym	1
ictonyx striata	striped muishond	Synonym	1
richard feynman	richard phillips feynman	Synonym	1
fuss	bustle	Synonym	1
botch up	botch job	Synonym	1
peewit	pewee	Synonym	1
equine	horsey	Synonym	1
barefooted	shoeless	Synonym	1
make use of	utilize	Synonym	1
gigot	leg of lamb	Synonym	1
collude	plot	Synonym	1
phosphoenolpyruvate	pep	Synonym	1
suitable	up to standard	Synonym	1
shaggy	shagged	Synonym	1
deliver	give birth	Synonym	1
sacred	inviolable	Synonym	1
james ives	james merritt ives	Synonym	1
traditional chinese medicine	chinese traditional medicine	Synonym	1
restoration	refurbishment	Synonym	1
fruitmonger	fruiterer	Synonym	1
cumberbabe	cumberbitch	Synonym	1
transvestite	transvestic	Synonym	1
horripilation	goose pimples	Synonym	1
cowardice	cowardness	Synonym	1
genus eliomys	eliomys	Synonym	1
delicious	delightful	Synonym	1
mugwumpery	mugwumpism	Synonym	1
ring snake	grass snake	Synonym	1
straight razor	open razor	Synonym	1
dry run	rehearsal	Synonym	1
in progress	underway	Synonym	1
mistrust	distrust	Synonym	1
yoctoamp	yoctoampere	Synonym	1
ref	referee	Synonym	1
bring home bacon	earn living	Synonym	1
linguicism	languagism	Synonym	1
tramp	tramp steamer	Synonym	1
rotundly	sonorously	Synonym	1
lathyrus sativus	grass pea	Synonym	1
unspeakably	ghastly	Synonym	1
terrible	unspeakable	Synonym	1
base on	bottom on	Synonym	1
scuff	mule	Synonym	1
pretended	fictitious	Synonym	1
science fictioneer	scientifictionist	Synonym	1
sclk	spacecraft clock time	Synonym	1
gandalfesque	gandalfian	Synonym	1
korbut	olga korbut	Synonym	1
ruiner	wrecker	Synonym	1
marriage finger	physic finger	Synonym	1
centenary	centennial	Synonym	1
mismove	mismay	Synonym	1
look	heed	Synonym	1
secondary legislation	delegated legislation	Synonym	1
devilish	demonic	Synonym	1
raccoon	coon	Synonym	1
trollop	adulteress	Synonym	1
rugger	rugby footballer	Synonym	1
cavetto	apophyge	Synonym	1
shape poem	visual poem	Synonym	1
hold back	wait	Synonym	1
federal agency	agency	Synonym	1
crud	filth	Synonym	1
measureless	limitless	Synonym	1
chromoblastomycosis	phaeosporotrichosis	Synonym	1
sinner	transgressor	Synonym	1
genus hibbertia	hibbertia	Synonym	1
grim	down in mouth	Synonym	1
aliquant part	aliquant	Synonym	1
subjectivity	subjectiveness	Synonym	1
plum wine	umeshu	Synonym	1
family aristolochiaceae	aristolochiaceae	Synonym	1
desk organizer	desk caddy	Synonym	1
striding	classic striding	Synonym	1
beneficiation	mineral extraction	Synonym	1
raising	breeding	Synonym	1
constrictive	constricting	Synonym	1
conceive	think	Synonym	1
smoky quartz	cairngorm	Synonym	1
pubbish	publike	Synonym	1
falkland islander	kelper	Synonym	1
metric	metrical	Synonym	1
wheel clamp	denver boot	Synonym	1
genus cedrela	cedrela	Synonym	1
red man syndrome	red neck syndrome	Synonym	1
scrap dealer	scrap merchant	Synonym	1
down to wire	last minute	Synonym	1
blood serum	serum	Synonym	1
dick	cock	Synonym	1
distract	perturb	Synonym	1
vena gastrica sinistra	left gastric vein	Synonym	1
demotion	downgrading	Synonym	1
kitchen hood	range hood	Synonym	1
colored	bleached	Synonym	1
polyodon spathula	paddlefish	Synonym	1
encumbrous	burdensome	Synonym	1
feh	pht	Synonym	1
way out	exit	Synonym	1
farthingale	hoop skirt	Synonym	1
ineffectuality	ineffectiveness	Synonym	1
overrate	overestimate	Synonym	1
sealskin	seal	Synonym	1
sundry	individual	Synonym	1
esperantist	esperantophone	Synonym	1
unnilseptium	bohrium	Synonym	1
visitation	calamity	Synonym	1
cute	precious	Synonym	1
cut corners	skimp	Synonym	1
david bushnell	father of submarine	Synonym	1
three	leash	Synonym	1
reproduce	manifold	Synonym	1
fallback	alternate	Synonym	1
sheetrock	drywall	Synonym	1
mushroom	button mushroom	Synonym	1
johnston	joseph eggleston johnston	Synonym	1
panther	cougar	Synonym	1
intraperitoneum	intraperitoneal	Synonym	1
underrating	underestimate	Synonym	1
manhood	mankind	Synonym	1
toey	antsy	Synonym	1
legend	hero	Synonym	1
credobaptism	believer's baptism	Synonym	1
cart track	track	Synonym	1
tragicomedy	seriocomedy	Synonym	1
masticophis bilineatus	sonoran whipsnake	Synonym	1
highlands of scotland	highlands	Synonym	1
over counter security	unlisted security	Synonym	1
agouara	yllanraton	Synonym	1
prepuce	preputium	Synonym	1
built in	instilled	Synonym	1
kansu	gansu	Synonym	1
blue funk	funk	Synonym	1
jack shit	bugger all	Synonym	1
androtomy	anthropotomy	Synonym	1
parking attendant	parking inspector	Synonym	1
scandinavian	northman	Synonym	1
rune	roun	Synonym	1
dress	clothe	Synonym	1
sponge off	sponge down	Synonym	1
go back	put back	Synonym	1
antidepressant drug	antidepressant	Synonym	1
taxi driver	cabby	Synonym	1
variegate	vary	Synonym	1
hold	apply	Synonym	1
sleazy	chintzy	Synonym	1
throw sickie	pull sickie	Synonym	1
viscus	entrails	Synonym	1
pogge	armed bullhead	Synonym	1
lap streaked	clinker built	Synonym	1
genus proteus	proteus	Synonym	1
dry cleaner	cleaner	Synonym	1
hair	hair's breadth	Synonym	1
stall	procrastinate	Synonym	1
gorgan	astrabad	Synonym	1
azetine	dihydroazete	Synonym	1
kitschy	corny	Synonym	1
ceremonialist	ritualist	Synonym	1
mustard gas	sulfur mustard	Synonym	1
spell	enchantment	Synonym	1
fourierism	phalansterism	Synonym	1
fierily	fervently	Synonym	1
bee sting	bee bite	Synonym	1
browned off	teed off	Synonym	1
redfish	red drum	Synonym	1
stockade	concentration camp	Synonym	1
crispen	toast	Synonym	1
deteriorate	worsen	Synonym	1
disbursal	expense	Synonym	1
standing wave	stationary wave	Synonym	1
pair of knickers	pants	Synonym	1
bechamel sauce	white sauce	Synonym	1
ensign	national flag	Synonym	1
earpiece	earphone	Synonym	1
dr johnson	samuel johnson	Synonym	1
calm	appease	Synonym	1
electric eye	photoelectric cell	Synonym	1
politricks	politrickery	Synonym	1
joking	jesting	Synonym	1
antispillage	antispill	Synonym	1
thermal lance	thermic lance	Synonym	1
poll tax	head money	Synonym	1
misunderstanding	misinterpretation	Synonym	1
translation	transformation	Synonym	1
neckerchief	scarf	Synonym	1
watermelon snow	red snow	Synonym	1
philhellenist	philhellene	Synonym	1
forge	shape	Synonym	1
literary work	literary composition	Synonym	1
order protura	protura	Synonym	1
accident	befalling	Synonym	1
musing	broody	Synonym	1
fiend	scholar	Synonym	1
implemented	enforced	Synonym	1
snivel	snuffle	Synonym	1
numb	benumbed	Synonym	1
thatch rake	thatcher's rake	Synonym	1
lambertia formosa	honeyflower	Synonym	1
distress	misfortune	Synonym	1
trumpet	cornet	Synonym	1
enclose	insert	Synonym	1
interrogatory	interrogation	Synonym	1
probs	prolly	Synonym	1
run down	demolish	Synonym	1
distich	couple	Synonym	1
alpinist	mountaineer	Synonym	1
tailor's ham	dressmaker's ham	Synonym	1
pelvic fin	abdominal fin	Synonym	1
paradigm	substitution class	Synonym	1
at most	most of all	Synonym	1
tubful	tub	Synonym	1
geothlypis trichas	common yellowthroat	Synonym	1
miniature golf	crazy golf	Synonym	1
genus conocarpus	conocarpus	Synonym	1
diacetylene	butadiyne	Synonym	1
odd	unexpended	Synonym	1
punch up	fisticuffs	Synonym	1
etc	dot dot dot	Synonym	1
prepaid	postpaid	Synonym	1
electric healing	galvanism	Synonym	1
tshiluba	luba	Synonym	1
lake salmon	landlocked salmon	Synonym	1
blue sky thinking	brainstorming	Synonym	1
salvia pratensis	meadow clary	Synonym	1
goshwowboyoboy	goshwow	Synonym	1
gift from gods	gift from goddesses	Synonym	1
ascribe	impute	Synonym	1
move	incline	Synonym	1
buirdly	strapping	Synonym	1
hookup	fling	Synonym	1
mushroomer	hunter	Synonym	1
anthropobiology	biological anthropology	Synonym	1
rtl	right to left	Synonym	1
unitisation	unitization	Synonym	1
flying colours	flying colors	Synonym	1
indenturer	indenturee	Synonym	1
bungee line	bungee cord	Synonym	1
security	safety	Synonym	1
semifinal	last four	Synonym	1
economical	stinting	Synonym	1
do someone dirty	do dirty on	Synonym	1
meep	beep	Synonym	1
wear down	grind down	Synonym	1
dot	decimal point	Synonym	1
distinctness	discreteness	Synonym	1
depend upon	depend on	Synonym	1
insupportable	insufferable	Synonym	1
brierpatch	brier	Synonym	1
octopoid	octopean	Synonym	1
sigint	signals intelligence	Synonym	1
st lawrence seaway	saint lawrence seaway	Synonym	1
mark	distinguish	Synonym	1
genus brugmansia	brugmansia	Synonym	1
burr oak	bur oak	Synonym	1
haberject	stamfort	Synonym	1
design	invention	Synonym	1
casmerodius albus	great white heron	Synonym	1
genus livistona	livistona	Synonym	1
clodhopper	brogan	Synonym	1
flip over	flip	Synonym	1
merit badge university	merit badge college	Synonym	1
experient	experienced	Synonym	1
freedom	liberty	Synonym	1
velvetleaf	buttonweed	Synonym	1
physic finger	medicinal finger	Synonym	1
enviously	covetously	Synonym	1
forking	branching	Synonym	1
posit	situate	Synonym	1
shut one's face	button it	Synonym	1
nevil shute	nevil shute norway	Synonym	1
tilt	lean	Synonym	1
curve	swerve	Synonym	1
family carapidae	carapidae	Synonym	1
monozygotic twin	identical twin	Synonym	1
lick	lap	Synonym	1
automotive engineering	automotive technology	Synonym	1
clostridia	clostridium	Synonym	1
rat poison	rodenticide	Synonym	1
pinus muricata	bishop pine	Synonym	1
fireproof	fire resistant	Synonym	1
genus proteles	proteles	Synonym	1
jocularity	jocoseness	Synonym	1
rototiller	rotavator	Synonym	1
eryngium maritimum	sea holly	Synonym	1
sacto	big tomato	Synonym	1
disillusionment	disillusion	Synonym	1
coping	header	Synonym	1
gas	accelerator	Synonym	1
restraint	hindrance	Synonym	1
walter scott	sir walter scott	Synonym	1
nait	ait	Synonym	1
anchor pylon	strainer pylon	Synonym	1
pentachloronitrobenzene	pcnb	Synonym	1
slut	whore	Synonym	1
digestive tract	gut	Synonym	1
laurel wreath	laurels	Synonym	1
safety squeeze	safety squeeze play	Synonym	1
noncytologic	noncytological	Synonym	1
powderise	powderize	Synonym	1
chanty	chantey	Synonym	1
expository	expositive	Synonym	1
genus leycesteria	leycesteria	Synonym	1
rim	edge	Synonym	1
nihonium	eka thallium	Synonym	1
islamic law	shariah	Synonym	1
titus flavius vespasianus	titus vespasianus augustus	Synonym	1
arugala	salad rocket	Synonym	1
maze	tangle	Synonym	1
genus zerumbet	alpinia	Synonym	1
auckland island penguin	erect crested penguin	Synonym	1
work	solve	Synonym	1
coping	entablature	Synonym	1
telephone booth	telephone box	Synonym	1
beneath	under	Synonym	1
maledict	curse	Synonym	1
conscript	draftee	Synonym	1
postulation	request	Synonym	1
bellicist	hawk	Synonym	1
monomyarian	monomyary	Synonym	1
teeth	dentition	Synonym	1
complaint	ailment	Synonym	1
that being said	having said that	Synonym	1
tajik	tajikistan	Synonym	1
vexillologic	vexillological	Synonym	1
virginia snakeroot	serpentaria	Synonym	1
ruhr valley	ruhr	Synonym	1
pixielike	pixieish	Synonym	1
abate	raze	Synonym	1
instrument	play	Synonym	1
enantiornithine	enantiornithean	Synonym	1
merriment	gaiety	Synonym	1
drinker	boozer	Synonym	1
apprize	appreciate	Synonym	1
motherfuckerhood	motherfuckerdom	Synonym	1
genus pistacia	pistacia	Synonym	1
pace	tempo	Synonym	1
vaccaria pyramidata	cowherb	Synonym	1
unchallenging	simple	Synonym	1
centre stage	center stage	Synonym	1
harvard	harvard university	Synonym	1
xor	ex or	Synonym	1
esoteric	arcane	Synonym	1
jacky hanger	butcherbird	Synonym	1
volte face	about face	Synonym	1
sorrel	oxalis	Synonym	1
psychogenic fugue	fugue	Synonym	1
biquadratic	biquadrate	Synonym	1
super	first rate	Synonym	1
jack salmon	walleye	Synonym	1
creepy crawly	creepy	Synonym	1
beedom	beehood	Synonym	1
dried	dehydrated	Synonym	1
genus struthio	struthio	Synonym	1
stone	gem	Synonym	1
allium cepa	onion	Synonym	1
roman shower	rainbow shower	Synonym	1
uncertain	dubious	Synonym	1
hoard	roll up	Synonym	1
assignment	presentation	Synonym	1
beggar ticks	bur marigold	Synonym	1
schopenhauer	arthur schopenhauer	Synonym	1
tskhinvali	chreba	Synonym	1
friarbird	leatherhead	Synonym	1
alveolar	gingival	Synonym	1
brahmin	brahminical	Synonym	1
picea glauca	white spruce	Synonym	1
stroh violin	horn violin	Synonym	1
clank	tinkle	Synonym	1
paramecia	paramecium	Synonym	1
cryptologic	cryptological	Synonym	1
increate	increated	Synonym	1
piercingly	bitingly	Synonym	1
clearwater	bluewater	Synonym	1
live rail	conductor rail	Synonym	1
living wall	vertical garden	Synonym	1
sea louse	caligid	Synonym	1
thryothorus ludovicianus	carolina wren	Synonym	1
mow down	massacre	Synonym	1
eavesdrop	overhear	Synonym	1
objurgation	chiding	Synonym	1
mamet	david mamet	Synonym	1
in meanwhile	in mean time	Synonym	1
wearing	wear	Synonym	1
silly	featherbrained	Synonym	1
employment exchange	labour exchange	Synonym	1
omnipresent	ubiquitous	Synonym	1
roughhewn	rough cut	Synonym	1
deadness	inelasticity	Synonym	1
visit	sojourn	Synonym	1
undestructive	nondestructive	Synonym	1
fairy lantern	globe lily	Synonym	1
obfuscation	mystification	Synonym	1
ice box	cool box	Synonym	1
represent	stage	Synonym	1
emergency medical service	emergency squad	Synonym	1
amanita muscaria	fly agaric	Synonym	1
ultrashort	megashort	Synonym	1
rue family	rutaceae	Synonym	1
preclude	prevent	Synonym	1
nazi	national socialist	Synonym	1
have done with	be done with	Synonym	1
pass muster	cut mustard	Synonym	1
gall	chafe	Synonym	1
jewish orthodoxy	orthodox judaism	Synonym	1
blat out	blare out	Synonym	1
dungfly	scatophage	Synonym	1
dragon beam	dragon piece	Synonym	1
abstract verb	indeterminate verb	Synonym	1
blockface	blockfront	Synonym	1
juice up	jazz up	Synonym	1
dominican	friar preacher	Synonym	1
dihydrogen monoxide	hydroxyl acid	Synonym	1
whip	lash	Synonym	1
lauric acid	laurostearic acid	Synonym	1
debatably	plausibly	Synonym	1
subjunctive	subjunctive mood	Synonym	1
pussy paws	pussy paw	Synonym	1
scolopax rusticola	eurasian woodcock	Synonym	1
